Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Years_customer,Total_Expenses,Total_Acc_Cmp,Cluster
2,5,80812.0,0,0,95,769,22,500,210,143,33,1,4,8,5,2,70,10,1677,3,0
3,2,42835.0,1,1,64,379,4,93,12,9,98,7,6,6,4,6,52,10,595,0,1
2,3,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,40,10,156,0,1
3,4,86424.0,0,0,12,387,68,569,89,45,68,1,6,9,12,1,67,9,1226,0,0
0,5,17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,45,10,128,0,2
2,4,24762.0,1,0,16,6,10,12,3,15,40,3,3,1,2,8,51,9,86,2,2
2,3,35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,48,11,68,0,1
2,2,36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,48,10,16,0,1
0,3,51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,42,9,55,0,3
4,4,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,51,11,2114,1,0
4,5,82072.0,0,0,67,889,55,685,168,92,129,1,3,2,13,1,53,10,2018,0,0
4,4,46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,70,11,263,0,1
2,3,42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,64,10,55,0,1
2,5,51195.0,1,1,46,230,14,156,82,24,58,8,9,2,5,8,61,10,564,0,3
3,4,68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,45,10,1281,0,0
2,3,31814.0,1,0,73,35,3,20,4,1,20,2,2,0,3,9,50,10,83,1,2
3,6,51390.0,1,1,54,205,20,47,23,2,56,6,5,2,5,5,58,11,353,0,3
2,3,76630.0,0,0,93,255,31,446,40,56,175,1,3,10,11,1,40,9,1003,0,0
1,4,26868.0,1,0,52,0,0,1,8,3,2,1,1,0,2,7,32,9,14,0,2
4,2,48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,80,10,902,2,1
4,4,55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,51,11,1139,0,3
2,5,64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,67,10,797,1,3
2,2,78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,65,9,1638,0,0
4,3,37087.0,1,0,50,194,55,134,15,0,3,3,4,2,8,6,49,10,401,0,1
2,2,21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,37,10,84,0,2
2,3,81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,65,10,928,0,0
2,2,54137.0,0,1,46,171,0,11,0,1,20,2,4,1,4,6,53,10,203,0,3
2,5,66825.0,0,0,73,243,101,405,29,40,40,1,4,5,6,2,56,10,858,0,0
2,5,57100.0,0,0,19,181,21,69,39,3,96,1,3,3,6,3,50,10,409,0,3
2,5,58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,54,10,282,0,3
2,4,85072.0,0,0,94,494,92,391,194,11,241,1,3,4,10,0,46,9,1423,0,0
2,4,86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,62,10,1449,2,0
2,6,45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,52,10,28,0,1
2,5,47889.0,1,0,94,29,0,29,0,5,4,1,2,0,3,5,49,9,67,0,1
4,3,45921.0,0,0,23,102,9,49,24,3,12,1,2,1,6,4,37,9,199,0,1
4,4,78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,57,10,1453,0,0
2,5,75114.0,0,0,40,571,12,523,63,60,24,1,3,10,5,2,31,10,1253,0,0
4,6,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,60,10,1198,1,3
3,3,35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,51,10,178,1,1
2,4,95529.0,0,0,29,770,29,890,250,27,24,1,7,3,7,3,29,11,1990,2,0
2,3,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,69,10,976,0,3
3,5,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,63,10,1001,0,0
4,3,84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,41,10,1919,3,0
0,4,42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,69,10,350,0,1
4,4,74637.0,0,0,73,960,64,464,146,0,16,1,6,9,9,3,69,10,1650,1,0
4,5,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,68,9,46,2,1
2,4,72354.0,0,0,67,315,26,473,220,12,182,1,2,10,6,1,30,10,1228,0,0
3,4,39858.0,1,0,67,15,20,25,2,7,26,1,2,0,4,6,54,10,95,1,1
4,3,34469.0,1,1,58,19,6,20,0,5,12,3,1,1,4,4,75,9,62,0,1
2,5,83033.0,1,0,82,812,99,431,237,149,33,1,11,4,10,5,37,9,1761,1,0
3,5,24401.0,0,0,98,73,28,217,10,24,115,3,6,1,6,8,44,11,467,0,2
2,3,77583.0,0,0,93,372,23,384,250,12,108,1,4,5,9,2,45,9,1149,1,0
0,4,74116.0,0,0,53,871,111,704,145,55,166,1,4,4,10,2,41,10,2052,1,0
2,4,74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,30,9,1127,0,0
4,3,68397.0,0,1,6,760,80,466,17,13,80,1,6,9,5,3,47,10,1416,0,0
4,5,79632.0,0,0,42,471,0,510,99,21,12,1,6,4,9,2,49,9,1113,0,0
2,4,46107.0,1,0,78,31,9,27,16,9,33,1,1,1,4,3,34,9,125,0,1
4,4,64950.0,0,1,29,819,0,72,12,0,63,2,11,2,10,7,72,11,966,1,0
1,3,25443.0,1,0,82,1,4,3,8,9,7,1,1,0,3,8,34,11,32,0,2
2,4,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,71,9,833,0,0
4,5,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,52,9,46,0,2
2,5,71796.0,0,0,54,354,21,311,167,75,32,1,9,3,4,4,52,10,960,0,0
4,3,67536.0,0,1,45,1253,0,447,23,71,35,3,11,5,11,8,53,10,1829,1,0
2,4,55239.0,0,1,59,371,17,238,23,24,106,3,7,5,11,5,52,10,779,0,3
4,2,60554.0,1,0,8,588,7,76,110,15,15,2,8,4,9,6,48,10,811,0,3
0,4,64831.0,1,1,51,480,86,249,75,86,144,8,6,3,5,6,71,10,1120,0,0
4,5,56067.0,0,1,51,517,12,54,16,6,120,2,7,4,7,5,61,10,725,0,3
2,2,82025.0,0,0,76,267,98,606,48,70,98,1,3,2,6,1,40,10,1187,2,0
2,5,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,70,10,2302,4,0
1,4,14906.0,0,0,86,7,7,14,7,16,15,3,2,1,3,7,37,11,66,0,2
4,3,51563.0,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,36,11,1250,2,3
0,3,57937.0,0,1,56,261,42,144,55,48,133,3,4,4,9,3,41,9,683,0,3
2,2,68274.0,1,1,83,135,25,51,23,25,46,2,4,2,5,3,44,10,305,0,0
2,5,39771.0,1,0,92,6,2,18,2,8,14,1,2,0,3,4,46,10,50,0,1
0,2,67893.0,0,1,31,711,28,142,49,18,47,2,3,2,9,8,48,11,995,0,0
4,5,27922.0,1,0,80,11,0,13,2,4,11,1,2,0,3,4,44,9,41,0,2
4,5,52190.0,1,1,39,42,0,17,0,0,18,3,2,1,3,5,47,9,77,1,3
3,2,44051.0,1,1,20,79,7,58,6,3,18,4,3,1,4,6,50,10,171,1,1
4,4,42767.0,2,0,53,20,6,43,19,5,38,1,3,1,2,8,52,10,131,0,1
3,5,46106.0,1,1,84,30,0,8,2,0,14,1,1,1,2,6,47,9,54,0,1
4,3,16927.0,1,1,50,20,2,23,3,1,4,5,3,0,4,8,47,10,53,0,2
2,3,59754.0,0,1,96,115,27,44,4,146,139,3,5,2,6,5,58,11,475,1,3
2,4,53700.0,0,1,94,263,5,233,69,41,83,4,5,5,8,5,71,11,694,0,3
2,3,59041.0,1,1,25,69,2,15,2,2,6,2,2,0,4,5,50,9,96,0,3
4,2,54237.0,0,1,48,267,3,30,4,0,57,4,5,2,5,6,66,10,361,0,3
2,2,70647.0,0,1,65,561,85,171,25,123,114,2,4,7,13,2,56,11,1079,0,0
4,4,52597.0,0,1,69,492,0,37,7,0,42,3,6,3,8,5,61,9,578,0,3
3,5,41021.0,1,0,12,14,7,9,6,16,12,2,2,0,3,6,54,11,64,1,1
4,3,40233.0,0,1,84,80,4,46,0,17,2,5,2,1,5,6,48,10,149,0,1
2,3,50183.0,1,1,47,97,12,84,13,10,15,7,3,1,6,5,43,9,231,0,3
2,5,54753.0,0,1,87,197,107,227,7,59,131,3,5,2,11,4,64,10,728,0,3
2,3,92955.0,0,0,35,693,21,925,31,24,84,1,6,7,9,2,50,10,1778,3,0
2,3,33471.0,1,0,47,43,2,27,0,9,12,3,3,0,4,7,50,11,93,0,1
4,3,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,49,10,23,1,1
2,5,44010.0,1,0,46,186,36,234,86,72,48,6,10,2,6,9,43,11,662,0,1
2,3,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,35,9,1198,0,0
4,5,40706.0,2,1,37,59,0,11,4,2,5,4,3,0,4,7,55,10,81,0,1
0,3,15716.0,1,0,8,16,5,30,8,7,26,3,3,0,4,8,35,11,92,0,2
0,2,59052.0,0,1,29,230,35,75,63,57,31,3,7,1,7,5,64,10,491,0,3
3,5,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,52,11,1564,0,0
2,3,83715.0,0,0,2,318,8,407,150,35,8,1,2,8,13,0,61,9,926,0,0
3,5,82576.0,0,0,66,1206,55,445,168,18,18,1,2,4,12,1,64,11,1910,1,0
3,3,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,58,10,411,0,3
2,3,35704.0,1,1,54,30,9,12,2,11,30,3,2,0,4,4,71,9,94,0,1
2,5,53103.0,0,1,70,729,17,133,11,0,195,5,10,6,7,7,69,10,1085,1,3
0,6,46779.0,1,1,55,12,1,3,0,0,7,1,0,1,2,4,63,10,23,0,1
2,2,4861.0,0,0,20,2,1,1,1,0,1,0,0,0,0,14,58,9,6,0,2
3,2,33462.0,1,0,78,22,3,18,0,0,11,1,2,0,3,7,44,10,54,0,1
2,2,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,45,10,1150,0,3
2,3,80763.0,0,0,17,674,168,108,192,42,231,1,5,11,6,3,73,10,1415,3,0
4,3,65352.0,0,1,43,284,3,84,4,7,23,2,4,2,8,4,49,10,405,0,0
4,3,82170.0,0,0,13,1023,93,651,49,55,37,1,5,6,7,2,45,10,1908,0,0
2,3,75759.0,0,0,46,1394,22,708,89,91,182,1,9,7,9,5,54,10,2486,4,0
0,4,79689.0,0,0,65,311,26,640,180,37,121,1,4,9,13,2,47,10,1315,0,0
4,6,35340.0,1,1,1,27,0,12,0,1,5,2,2,0,3,5,67,9,45,0,1
2,2,85683.0,0,0,6,1296,17,311,45,69,51,1,2,4,10,1,69,9,1789,5,0
0,3,24884.0,1,0,32,3,6,7,0,0,3,1,0,0,3,7,51,11,19,0,2
3,5,42021.0,1,0,34,393,5,136,7,5,27,5,10,1,6,9,42,11,573,1,1
2,4,64449.0,1,0,70,218,63,282,137,35,70,4,5,3,12,4,34,9,805,0,0
2,2,64587.0,1,1,49,66,0,16,0,6,20,2,1,1,4,3,69,9,108,0,0
2,4,34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,28,9,23,0,1
2,5,75437.0,0,0,25,795,0,545,95,58,0,1,8,4,10,6,45,10,1493,1,0
2,5,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,66,9,89,0,2
2,3,52845.0,1,0,7,384,25,292,130,41,64,3,8,8,6,6,50,10,936,1,3
2,2,46086.0,0,1,34,244,8,32,7,2,50,4,3,1,8,4,67,10,343,0,1
4,6,78028.0,0,1,38,158,19,288,25,0,38,1,6,4,9,7,67,11,528,3,0
4,4,95169.0,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,36,10,1901,3,0
0,3,56337.0,1,1,25,349,16,144,28,5,182,5,8,5,4,8,42,10,724,3,3
2,5,22434.0,1,0,25,4,12,11,3,13,15,2,2,0,3,8,36,10,58,0,2
4,3,36930.0,0,1,50,223,2,31,0,2,39,5,5,2,4,8,69,10,297,0,1
2,4,36130.0,0,1,46,157,43,127,68,56,37,6,3,8,4,4,69,10,488,2,1
3,3,65569.0,0,1,96,397,46,288,20,38,70,2,6,5,10,3,70,11,859,0,0
2,5,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,71,10,1574,1,0
2,3,19514.0,1,1,47,14,3,21,2,1,28,4,3,1,2,8,55,9,69,1,2
4,4,36736.0,1,1,52,10,0,3,0,0,4,1,1,0,2,6,60,10,17,0,1
2,5,77568.0,0,1,30,1230,0,396,232,178,158,1,10,2,8,5,44,11,2194,3,0
4,5,49187.0,0,1,63,81,1,31,2,1,0,1,1,1,5,2,47,9,116,0,1
2,4,30168.0,1,0,51,154,20,66,0,12,27,7,6,1,4,9,45,10,279,0,2
3,5,34053.0,0,1,14,63,0,21,7,0,12,1,3,0,3,8,55,11,103,0,1
3,3,38196.0,1,1,20,30,0,11,0,0,3,3,2,0,4,5,52,9,44,0,1
3,3,59412.0,0,0,56,90,67,165,30,43,11,1,4,2,8,3,72,9,406,0,3
0,3,70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,58,9,1363,1,0
2,5,54165.0,0,0,72,127,4,73,15,6,11,1,2,1,7,2,54,10,236,0,3
2,3,32300.0,1,0,1,13,3,6,6,5,6,1,1,0,3,8,50,10,39,0,2
2,4,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,47,10,137,0,2
2,3,34961.0,1,0,77,45,2,26,4,1,1,3,3,1,3,7,50,9,79,0,1
4,5,28440.0,1,0,87,38,1,24,0,0,0,1,2,0,3,8,49,10,63,0,2
4,5,64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,70,10,1314,1,0
3,5,33564.0,0,1,51,61,0,3,0,0,7,1,1,1,3,5,57,9,71,0,1
2,3,17345.0,1,0,79,4,9,16,17,0,12,2,2,1,2,8,45,11,58,0,2
4,3,56320.0,0,1,11,201,53,172,116,77,83,3,5,4,9,4,56,10,702,0,3
2,4,28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,45,10,94,2,2
1,4,15038.0,1,0,93,4,8,11,19,12,26,2,2,1,2,9,36,10,80,0,2
4,2,32173.0,0,1,0,18,0,2,0,0,2,1,1,0,3,4,65,10,22,0,2
0,5,68316.0,0,1,54,806,80,161,120,11,33,5,10,7,10,6,59,11,1211,0,0
2,5,74538.0,0,0,21,380,98,733,110,112,28,1,8,8,5,3,52,10,1461,2,0
2,4,91700.0,0,0,58,576,172,961,125,115,19,1,8,6,5,3,52,10,1968,1,0
2,5,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,54,9,1091,0,0
0,3,31056.0,1,0,99,5,10,13,3,8,16,1,1,0,3,8,46,10,55,0,2
2,3,79593.0,0,0,70,350,60,568,110,133,145,1,5,6,7,2,50,9,1366,1,0
2,4,28071.0,0,0,65,39,33,130,41,26,44,2,5,1,5,8,43,11,313,0,2
4,5,37334.0,1,1,44,26,1,16,2,2,15,4,3,0,4,4,65,9,62,0,1
3,4,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,51,10,92,0,1
4,3,37126.0,1,0,9,45,3,9,4,4,7,1,1,2,2,6,52,9,72,2,1
2,3,47703.0,0,1,95,359,0,134,13,26,123,4,6,3,8,5,70,10,655,0,1
2,3,61180.0,0,1,70,403,24,29,6,24,218,2,5,5,6,3,64,9,704,1,3
2,3,38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,69,11,54,0,1
2,4,8028.0,0,0,62,73,18,66,7,12,2,15,0,1,0,19,32,11,178,0,2
2,5,76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,61,9,1033,1,0
2,5,34728.0,1,0,2,14,0,16,0,0,6,1,1,1,2,6,37,10,36,1,1
3,4,33168.0,0,1,0,80,1,37,0,1,3,3,2,1,4,7,58,11,122,0,1
3,3,33585.0,0,1,91,30,11,33,13,6,29,1,2,0,4,4,57,10,122,0,1
4,3,77037.0,0,1,3,463,96,333,168,53,10,1,7,7,12,3,63,10,1123,0,0
2,5,35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,39,11,497,1,1
2,3,44529.0,0,1,98,538,13,91,17,6,26,6,6,2,11,5,57,10,691,1,1
0,3,70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,58,9,1363,1,0
4,5,28764.0,1,1,16,8,0,3,0,0,1,1,1,0,2,8,57,9,12,1,2
4,3,69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,74,10,2440,0,0
0,2,25959.0,1,1,1,4,2,12,7,5,26,2,1,2,2,6,53,10,56,1,2
3,3,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,40,10,37,0,2
2,4,70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,38,11,968,0,0
2,3,42557.0,0,1,98,192,5,53,0,5,15,4,6,1,4,8,49,11,270,0,1
4,3,53312.0,0,0,32,241,0,12,0,0,25,1,5,1,5,7,72,10,278,0,3
2,4,72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,71,11,1250,0,0
2,5,67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,36,10,938,0,0
3,3,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,74,11,1178,1,3
2,5,65196.0,0,2,34,743,19,181,12,0,200,2,7,6,11,5,65,10,1155,1,0
4,4,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,36,10,653,1,1
4,2,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,50,9,49,1,1
4,3,65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,59,9,506,0,0
2,3,16860.0,1,1,19,10,4,4,3,3,14,3,1,1,3,7,62,11,38,0,2
2,4,83528.0,0,0,7,530,117,678,134,44,147,1,4,10,8,1,31,9,1650,3,0
0,2,64176.0,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,58,11,1826,0,0
2,2,22304.0,0,0,91,3,2,7,0,4,2,1,1,0,2,8,67,11,18,0,2
2,3,67023.0,0,0,93,444,44,382,11,8,17,1,3,7,13,2,45,9,906,0,0
4,5,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,52,9,46,0,2
2,5,70713.0,0,1,23,736,114,279,82,76,190,6,5,6,8,3,57,11,1477,0,0
2,5,59925.0,0,1,83,473,21,176,19,21,56,3,9,2,9,6,68,11,766,0,3
2,3,39722.0,0,1,92,32,0,5,2,0,8,2,2,0,3,5,70,9,47,0,1
2,5,46610.0,0,0,4,288,10,30,4,10,125,1,6,1,6,6,65,10,467,0,1
2,5,88347.0,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,62,10,2116,1,0
4,3,87171.0,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,42,10,1298,2,0
0,5,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,47,10,22,0,2
3,4,50014.0,1,0,9,234,14,77,19,10,42,2,4,1,8,5,55,9,396,0,3
4,3,41014.0,1,0,65,7,2,6,2,0,3,1,1,0,2,7,45,10,20,0,1
2,4,66294.0,0,0,68,251,108,334,65,92,117,1,4,3,5,2,58,9,967,0,0
2,3,36715.0,1,0,16,172,10,125,21,13,16,6,7,2,4,9,52,11,357,1,1
2,3,79456.0,0,0,12,565,42,548,64,83,99,1,5,6,4,3,67,11,1401,1,0
2,5,40479.0,1,0,95,5,0,8,2,0,0,1,0,0,3,4,41,10,15,0,1
3,4,75345.0,0,0,16,918,57,842,99,38,133,1,5,8,6,3,53,10,2087,2,0
2,3,54233.0,0,1,46,652,8,158,21,0,142,4,11,6,5,8,46,10,981,0,3
2,4,24163.0,1,1,3,4,1,7,2,1,2,2,1,0,3,4,53,10,17,0,2
4,5,84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,65,10,523,5,0
2,5,43776.0,1,0,77,8,0,9,2,1,3,1,1,0,2,6,40,9,23,0,1
4,4,71691.0,0,0,0,336,130,411,240,32,43,1,4,7,5,2,65,9,1192,1,0
4,3,85844.0,0,0,62,938,19,843,25,95,38,1,6,6,7,2,50,9,1958,1,0
4,4,39190.0,1,0,91,68,8,18,19,8,12,2,2,1,4,5,49,9,133,0,1
2,5,71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,64,10,777,0,0
4,4,38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,51,10,73,0,1
4,3,57236.0,1,1,22,105,0,9,2,1,4,3,2,1,4,3,58,9,121,0,3
2,4,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,44,10,424,0,3
2,2,79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,65,9,868,0,0
0,4,80910.0,0,0,71,160,80,369,67,39,41,1,3,3,8,1,37,11,756,0,0
3,5,27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,41,10,12,0,2
2,3,56775.0,0,1,62,614,35,160,58,35,35,2,5,8,10,5,44,10,937,0,3
2,2,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,48,10,1862,4,0
0,3,54210.0,0,1,18,70,54,109,80,9,45,2,4,1,7,5,44,10,367,0,3
2,3,38508.0,1,0,95,120,19,206,25,19,54,6,7,2,5,8,37,10,443,0,1
2,5,53187.0,1,0,66,211,2,30,7,7,10,2,4,1,6,5,53,10,267,0,3
2,3,30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,51,9,61,0,2
4,4,76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,63,10,1323,1,0
4,3,50870.0,0,1,13,53,0,8,0,0,2,1,2,0,3,5,71,9,63,0,3
0,3,15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,53,10,64,0,2
0,3,65463.0,1,0,17,391,32,70,21,32,16,2,6,2,9,5,49,9,562,1,0
2,3,66480.0,1,1,71,199,9,57,20,21,6,7,4,1,7,4,58,9,312,0,0
2,2,76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,69,10,1156,0,0
0,4,81698.0,0,0,1,709,45,115,30,160,45,1,8,2,5,5,40,10,1104,2,0
4,4,54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,50,9,16,0,3
3,4,98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,63,9,2008,1,0
4,4,16269.0,1,0,75,19,3,18,3,1,0,3,3,0,3,8,39,10,44,0,2
2,5,71819.0,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,52,10,1574,2,0
4,3,33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,40,10,63,2,1
3,3,36262.0,0,0,24,88,39,54,64,28,153,1,3,5,3,6,40,10,426,2,1
1,5,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,57,10,96,0,2
0,3,47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,45,10,635,0,1
2,4,70566.0,0,1,4,381,28,215,84,28,21,2,6,5,9,3,55,10,757,0,0
4,3,31605.0,1,0,15,74,0,42,2,1,6,2,2,1,4,7,44,11,125,0,2
3,2,52034.0,1,1,67,146,0,93,7,13,73,5,4,2,5,7,50,10,332,0,3
2,4,48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,44,10,135,0,1
2,3,46734.0,0,1,40,110,5,137,26,23,29,2,6,1,5,7,69,11,330,0,1
2,2,39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,61,11,384,1,1
2,4,86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,57,11,1722,0,0
2,5,46931.0,2,1,94,41,0,17,3,1,16,2,1,1,3,3,46,9,78,0,1
1,4,16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,38,10,24,0,2
0,2,63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,71,10,1168,1,3
3,3,67381.0,0,1,67,815,8,53,11,0,70,4,2,2,9,7,72,10,957,1,0
2,4,25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,56,10,15,0,2
2,3,42693.0,1,0,29,8,4,20,6,3,16,1,1,0,3,5,45,9,57,0,1
2,5,85606.0,0,1,89,717,42,864,219,30,84,2,6,7,9,3,47,11,1956,1,0
2,4,72903.0,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,38,10,2013,4,0
0,5,49669.0,1,0,97,166,5,107,11,8,29,2,5,1,6,6,49,9,326,0,1
4,3,36778.0,1,1,63,29,4,34,2,4,4,3,3,0,3,9,55,11,77,0,1
4,2,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,61,10,1313,1,0
3,2,10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,34,9,30,0,2
2,3,49678.0,0,1,81,229,5,56,3,2,20,2,6,2,4,7,62,10,315,0,1
3,5,56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,70,10,660,0,3
2,3,37155.0,1,0,51,23,0,26,7,15,3,1,2,0,4,5,34,10,74,0,1
0,2,21282.0,1,0,76,1,5,8,4,8,20,2,2,1,2,6,45,9,46,0,2
4,4,33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,61,10,86,0,1
2,6,63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,78,10,1103,0,3
3,5,21255.0,1,0,56,29,0,25,2,2,3,4,2,1,4,4,49,9,61,0,2
2,5,42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,42,10,145,2,1
2,5,54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,67,11,684,0,3
4,3,57744.0,0,1,91,350,3,39,0,0,19,2,9,1,4,8,69,10,411,0,3
2,4,26576.0,1,0,40,10,0,8,0,0,9,1,1,0,2,9,37,11,27,2,2
4,6,57513.0,0,0,59,735,40,183,52,20,30,2,9,3,13,6,80,10,1060,0,3
2,5,68142.0,0,1,96,897,126,196,91,112,37,3,10,4,7,6,59,11,1459,0,0
2,3,7500.0,0,1,61,5,2,3,3,0,5,1,1,0,2,8,44,11,18,0,2
2,5,83145.0,0,0,14,777,35,731,39,137,114,1,5,9,11,2,49,11,1833,2,0
3,3,54197.0,0,1,16,162,6,37,6,13,13,2,1,3,6,1,63,9,237,0,3
4,4,23091.0,1,1,98,35,0,11,0,0,2,4,2,1,3,7,60,9,48,0,2
2,3,46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,47,10,515,1,1
2,5,56715.0,0,0,52,258,105,239,237,172,9,1,7,3,4,4,49,11,1020,0,3
2,3,79410.0,0,0,19,658,80,483,123,13,13,1,3,2,5,1,62,9,1370,0,0
2,3,57304.0,0,1,61,356,80,329,138,17,106,2,7,6,10,5,72,10,1026,0,3
2,3,44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,58,9,301,0,1
2,5,54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,67,11,684,0,3
2,3,59594.0,0,1,74,457,4,29,0,0,9,1,8,1,7,7,58,11,499,1,3
2,5,80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,29,11,1004,0,0
4,3,40344.0,0,1,48,210,0,6,0,0,2,2,4,1,5,7,49,10,218,0,1
2,3,62710.0,0,1,53,441,35,83,7,29,11,4,4,2,12,4,51,10,606,0,3
0,3,48985.0,0,1,13,19,13,18,10,7,8,1,1,1,3,3,55,10,75,0,1
